indicator_code,indicator_name,year,age_group,sex,indicator_value
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1997,25+ years,Female,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),1999,25+ years,Female,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2006,25+ years,Female,4.1
CHOL_03,Mean Total Cholesterol (age-standardized estimate),2008,25+ years,Female,4.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1980,25+ years,Female,5
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1982,25+ years,Female,5.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1989,25+ years,Female,5.2
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1991,25+ years,Female,5.3
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1996,25+ years,Female,5.4
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1998,25+ years,Female,5.4
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),2005,25+ years,Female,5.5
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),2007,25+ years,Female,5.5
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1980,25+ years,Male,5.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1987,25+ years,Male,5.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1989,25+ years,Male,5.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1994,25+ years,Male,5.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),1996,25+ years,Male,5.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),2003,25+ years,Male,5.1
NCD_GLUC_02,Mean fasting blood glucose (mmol/l) (crude estimate),2005,25+ years,Male,5.2
BP_05,Mean systolic blood pressure (crude estimate),1984,25+ years,Male,130.4
BP_05,Mean systolic blood pressure (crude estimate),1986,25+ years,Male,129.5
BP_05,Mean systolic blood pressure (crude estimate),1993,25+ years,Male,127.9
BP_05,Mean systolic blood pressure (crude estimate),1995,25+ years,Male,127.8
BP_05,Mean systolic blood pressure (crude estimate),2000,25+ years,Male,128.3
BP_05,Mean systolic blood pressure (crude estimate),2002,25+ years,Male,128.8
BP_05,Mean systolic blood pressure (crude estimate),2009,25+ years,Male,131.3
BP_05,Mean systolic blood pressure (crude estimate),1982,25+ years,Female,128.8
BP_05,Mean systolic blood pressure (crude estimate),1984,25+ years,Female,128.8
BP_05,Mean systolic blood pressure (crude estimate),1991,25+ years,Female,129.9
BP_05,Mean systolic blood pressure (crude estimate),1993,25+ years,Female,130.4
BP_05,Mean systolic blood pressure (crude estimate),1998,25+ years,Female,131.2
BP_05,Mean systolic blood pressure (crude estimate),2000,25+ years,Female,131.5
BP_05,Mean systolic blood pressure (crude estimate),2007,25+ years,Female,132.7
BP_05,Mean systolic blood pressure (crude estimate),2009,25+ years,Female,133
NCD_BMI_MEANC,Mean BMI (kg/m&#xb2;) (crude estimate),2008,20+ years,Male,22.9
NCD_PAC_ADO,Prevalence of insufficient physical activity among school going adolescents aged 11-17 (crude estimate),2010,11-17 years,Male,
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1977,18+  years,Male,26.2
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1987,18+  years,Male,29.2
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1992,18+  years,Male,29.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1998,18+  years,Male,28.6
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1978,18+  years,Male,26.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2011,18+  years,Male,24.4
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1981,18+  years,Male,27.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2014,18+  years,Male,23.1
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2004,18+  years,Male,27
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1984,18+  years,Male,28.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1999,18+  years,Male,28.3
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1978,18+  years,Female,25.4
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2001,18+  years,Female,28.4
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1975,18+  years,Female,24.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1988,18+  years,Female,28.2
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1979,18+  years,Female,25.7
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2010,18+  years,Female,26.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),1994,18+  years,Female,29
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2004,18+  years,Female,27.9
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2006,18+  years,Female,27.5
BP_04,Raised blood pressure (SBP>=140 OR DBP>=90) (age-standardized estimate),2013,18+  years,Female,25.7
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1985,18+  years,Male,23.7
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1981,18+  years,Male,22.4
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1982,18+  years,Male,22.7
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2013,18+  years,Male,18.5
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2008,18+  years,Male,20.1
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2005,18+  years,Male,21
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2014,18+  years,Male,18.1
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1986,18+  years,Male,23.9
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1994,18+  years,Male,23.8
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1984,18+  years,Female,21.4
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2009,18+  years,Female,20
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1994,18+  years,Female,22.7
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2005,18+  years,Female,20.9
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1978,18+  years,Female,19.9
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2003,18+  years,Female,21.3
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2010,18+  years,Female,19.8
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),1992,18+  years,Female,22.7
BP_03,Raised blood pressure (SBP>=140 OR DBP>=90) (crude estimate),2013,18+  years,Female,19.1
BP_06,Mean systolic blood pressure (age-standardized estimate),2002,18+  years,Male,128.1
BP_06,Mean systolic blood pressure (age-standardized estimate),2012,18+  years,Male,126
BP_06,Mean systolic blood pressure (age-standardized estimate),1989,18+  years,Male,128.6
BP_06,Mean systolic blood pressure (age-standardized estimate),2004,18+  years,Male,127.8
BP_06,Mean systolic blood pressure (age-standardized estimate),1979,18+  years,Male,126.9
BP_06,Mean systolic blood pressure (age-standardized estimate),1987,18+  years,Male,128.4
BP_06,Mean systolic blood pressure (age-standardized estimate),1995,18+  years,Male,128.6
BP_06,Mean systolic blood pressure (age-standardized estimate),2013,18+  years,Male,125.7
BP_06,Mean systolic blood pressure (age-standardized estimate),1991,18+  years,Male,128.7
BP_06,Mean systolic blood pressure (age-standardized estimate),2008,18+  years,Male,127.1
BP_06,Mean systolic blood pressure (age-standardized estimate),2011,18+  years,Male,126.3
BP_06,Mean systolic blood pressure (age-standardized estimate),1993,18+  years,Female,126.9
BP_06,Mean systolic blood pressure (age-standardized estimate),2007,18+  years,Female,125.2
BP_06,Mean systolic blood pressure (age-standardized estimate),1997,18+  years,Female,127
BP_06,Mean systolic blood pressure (age-standardized estimate),2014,18+  years,Female,122.3
BP_06,Mean systolic blood pressure (age-standardized estimate),1996,18+  years,Female,127
BP_06,Mean systolic blood pressure (age-standardized estimate),2005,18+  years,Female,125.7
BP_06,Mean systolic blood pressure (age-standardized estimate),1980,18+  years,Female,123.5
BP_06,Mean systolic blood pressure (age-standardized estimate),1989,18+  years,Female,126.2
BP_06,Mean systolic blood pressure (age-standardized estimate),1979,18+  years,Female,123.2
BP_06,Mean systolic blood pressure (age-standardized estimate),1976,18+  years,Female,122.2
BP_06,Mean systolic blood pressure (age-standardized estimate),1983,18+  years,Female,124.5
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),1994,,,79.6343
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),1996,,,79.2738
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),2003,,,76.50121
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),2005,,,75.3126
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),2010,,,72.0236
ANEMIAU5,Prevalence of anaemia in children under 5 years (%),2012,,,70.74851
ANEMIAPW,Prevalence of anaemia in pregnant women (%),1992,,,61.0946
ANEMIAPW,Prevalence of anaemia in pregnant women (%),1994,,,61.2695
ANEMIAPW,Prevalence of anaemia in pregnant women (%),2001,,,60.8364
ANEMIAPW,Prevalence of anaemia in pregnant women (%),2003,,,60.5992
ANEMIAPW,Prevalence of anaemia in pregnant women (%),2008,,,59.8261
ANEMIAPW,Prevalence of anaemia in pregnant women (%),2010,,,59.4086
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),1990,,,52.7022
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),1992,,,52.2238
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),1999,,,51.6762
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),2001,,,51.5049
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),2006,,,50.7962
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),2008,,,50.0837
ANEMIANPW,Prevalence of anaemia in non-pregnant women (%),2015,,,48.5882
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),1990,,,53.7431
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),1997,,,52.9999
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),1999,,,52.8287
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),2004,,,52.3487
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),2006,,,51.914
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),2008,,,51.2325
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),2013,,,49.7579
PREVANEMIA,Prevalence of anaemia in women of reproductive age (%),2015,,,49.6396
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1976,18+  years,Both sexes,0.9
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1978,18+  years,Both sexes,1.1
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1985,18+  years,Both sexes,1.6
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1987,18+  years,Both sexes,1.8
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1992,18+  years,Both sexes,2.5
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1994,18+  years,Both sexes,2.9
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1996,18+  years,Both sexes,3.2
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2001,18+  years,Both sexes,4.2
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2003,18+  years,Both sexes,4.7
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2010,18+  years,Both sexes,6.7
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2012,18+  years,Both sexes,7.4
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1976,18+  years,Female,1.5
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1978,18+  years,Female,1.7
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1985,18+  years,Female,2.6
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1987,18+  years,Female,3
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1992,18+  years,Female,4
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1994,18+  years,Female,4.5
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1996,18+  years,Female,5
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2001,18+  years,Female,6.5
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2003,18+  years,Female,7.2
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2010,18+  years,Female,10.1
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2012,18+  years,Female,11
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1976,18+  years,Male,0.3
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1978,18+  years,Male,0.3
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1985,18+  years,Male,0.6
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1987,18+  years,Male,0.7
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1992,18+  years,Male,1
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",1994,18+  years,Male,1.2
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2001,18+  years,Male,1.8
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2003,18+  years,Male,2.1
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2010,18+  years,Male,3.2
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",2012,18+  years,Male,3.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1976,18+  years,Both sexes,0.8
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1978,18+  years,Both sexes,0.9
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1985,18+  years,Both sexes,1.4
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1987,18+  years,Both sexes,1.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1992,18+  years,Both sexes,2.2
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1994,18+  years,Both sexes,2.5
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2001,18+  years,Both sexes,3.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2003,18+  years,Both sexes,4
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2010,18+  years,Both sexes,5.8
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2012,18+  years,Both sexes,6.4
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1976,18+  years,Female,1.4
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1978,18+  years,Female,1.5
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1985,18+  years,Female,2.3
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1987,18+  years,Female,2.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1992,18+  years,Female,3.5
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1994,18+  years,Female,3.9
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2001,18+  years,Female,5.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2003,18+  years,Female,6.2
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2010,18+  years,Female,8.8
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2012,18+  years,Female,9.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1976,18+  years,Male,0.3
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1978,18+  years,Male,0.3
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1985,18+  years,Male,0.5
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1987,18+  years,Male,0.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1992,18+  years,Male,0.9
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",1994,18+  years,Male,1
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2001,18+  years,Male,1.6
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2003,18+  years,Male,1.8
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2010,18+  years,Male,2.8
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",2012,18+  years,Male,3.2
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1976,18+  years,Both sexes,18.8
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1981,18+  years,Both sexes,17.7
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1983,18+  years,Both sexes,17.3
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1990,18+  years,Both sexes,15.6
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1992,18+  years,Both sexes,15.2
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",1999,18+  years,Both sexes,13.8
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2001,18+  years,Both sexes,13.4
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18.5 (age-standardized estimate) (%)",2006,18+  years,Both sexes,12.4
