indicator_code,indicator_name,year,age_group,sex,cause_code,cause_name,indicator_value
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,25-29 years,Male,,,0.02859
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,25-29 years,Male,,,2385.623
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,30-34 years,Male,,,2914.38
LIFE_0000000034,Tx - person-years lived above age x,2015,30-34 years,Male,,,2826990
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,35-39 years,Male,,,3639.25
LIFE_0000000034,Tx - person-years lived above age x,2015,35-39 years,Male,,,2428943
LIFE_0000000034,Tx - person-years lived above age x,2015,40-44 years,Male,,,2047166
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,45-49 years,Male,,,0.01316
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,50-54 years,Male,,,0.01666
LIFE_0000000031,lx - number of people left alive at age x,2015,50-54 years,Male,,,65847.59
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,55-59 years,Male,,,0.02164
LIFE_0000000031,lx - number of people left alive at age x,2015,55-59 years,Male,,,60574.43
LIFE_0000000031,lx - number of people left alive at age x,2015,60-64 years,Male,,,54343.09
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2015,60-64 years,Male,,,251611.4
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2015,65-69 years,Male,,,204722.7
LIFE_0000000035,ex - expectation of life at age x,2015,65-69 years,Male,,,10.61705
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2015,70-74 years,Male,,,147969.1
LIFE_0000000035,ex - expectation of life at age x,2015,70-74 years,Male,,,7.95637
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,75-79 years,Male,,,0.4979
LIFE_0000000035,ex - expectation of life at age x,2015,75-79 years,Male,,,5.76873
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,80-84 years,Male,,,0.67264
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,85+ years,Male,,,1
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,85+ years,Male,,,3852.976
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,<1 year,Female,,,0.06435
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,<1 year,Female,,,6435.242
LIFE_0000000034,Tx - person-years lived above age x,2015,<1 year,Female,,,5531094
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,1-4 years,Female,,,4025.583
LIFE_0000000034,Tx - person-years lived above age x,2015,1-4 years,Female,,,5435925
LIFE_0000000034,Tx - person-years lived above age x,2015,5-9 years,Female,,,5072068
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,10-14 years,Female,,,0.00175
LIFE_0000000034,Tx - person-years lived above age x,2015,10-14 years,Female,,,4628256
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,15-19  years,Female,,,0.00417
LIFE_0000000031,lx - number of people left alive at age x,2015,15-19  years,Female,,,87220.36
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,20-24 years,Female,,,0.00539
LIFE_0000000031,lx - number of people left alive at age x,2015,20-24 years,Female,,,85419.47
LIFE_0000000031,lx - number of people left alive at age x,2015,25-29 years,Female,,,83147.76
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2015,25-29 years,Female,,,409128.6
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2015,30-34 years,Female,,,395152.1
LIFE_0000000035,ex - expectation of life at age x,2015,30-34 years,Female,,,36.37382
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2015,35-39 years,Female,,,379213.9
LIFE_0000000035,ex - expectation of life at age x,2015,35-39 years,Female,,,32.6525
LIFE_0000000035,ex - expectation of life at age x,2015,40-44 years,Female,,,29.05697
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,45-49 years,Female,,,0.04911
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,50-54 years,Female,,,0.06096
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,50-54 years,Female,,,4091.836
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2015,55-59 years,Female,,,0.07983
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,55-59 years,Female,,,5032.083
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2015,60-64 years,Female,,,7935.477
LIFE_0000000034,Tx - person-years lived above age x,2015,60-64 years,Female,,,817941.3
LIFE_0000000034,Tx - person-years lived above age x,2015,65-69 years,Female,,,546647.9
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,70-74 years,Female,,,0.07879
LIFE_0000000034,Tx - person-years lived above age x,2015,70-74 years,Female,,,321553.8
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,75-79 years,Female,,,0.12961
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2015,80-84 years,Female,,,0.21013
LIFE_0000000031,lx - number of people left alive at age x,2015,80-84 years,Female,,,13595.47
LIFE_0000000031,lx - number of people left alive at age x,2015,85+ years,Female,,,4545.396
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2015,85+ years,Female,,,13587.5
LIFE_0000000031,lx - number of people left alive at age x,2016,<1 year,Male,,,100000
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,<1 year,Male,,,94614.66
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,1-4 years,Male,,,362187.4
LIFE_0000000035,ex - expectation of life at age x,2016,1-4 years,Male,,,57.85616
LIFE_0000000035,ex - expectation of life at age x,2016,5-9 years,Male,,,56.15404
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,10-14 years,Male,,,0.00678
LIFE_0000000035,ex - expectation of life at age x,2016,10-14 years,Male,,,51.85493
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,15-19  years,Male,,,0.01662
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,20-24 years,Male,,,0.02501
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,20-24 years,Male,,,2152.158
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,25-29 years,Male,,,2353.965
LIFE_0000000034,Tx - person-years lived above age x,2016,25-29 years,Male,,,3269939
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,30-34 years,Male,,,2854.276
LIFE_0000000034,Tx - person-years lived above age x,2016,30-34 years,Male,,,2856370
LIFE_0000000034,Tx - person-years lived above age x,2016,35-39 years,Male,,,2455804
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,40-44 years,Male,,,0.01127
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,45-49 years,Male,,,0.01306
LIFE_0000000031,lx - number of people left alive at age x,2016,45-49 years,Male,,,70980.3
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,50-54 years,Male,,,0.01653
LIFE_0000000031,lx - number of people left alive at age x,2016,50-54 years,Male,,,66487.29
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,50-54 years,Male,,,319714.9
LIFE_0000000031,lx - number of people left alive at age x,2016,55-59 years,Male,,,61201.56
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,55-59 years,Male,,,291021.7
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,60-64 years,Male,,,254583.2
LIFE_0000000035,ex - expectation of life at age x,2016,60-64 years,Male,,,13.67036
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,65-69 years,Male,,,207593.3
LIFE_0000000035,ex - expectation of life at age x,2016,65-69 years,Male,,,10.66536
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,70-74 years,Male,,,0.33913
LIFE_0000000035,ex - expectation of life at age x,2016,70-74 years,Male,,,7.99145
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,75-79 years,Male,,,0.49565
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,80-84 years,Male,,,0.67086
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,80-84 years,Male,,,8081.688
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,85+ years,Male,,,1
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,85+ years,Male,,,3965.038
LIFE_0000000034,Tx - person-years lived above age x,2016,85+ years,Male,,,11475.9
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,<1 year,Female,,,6243.298
LIFE_0000000034,Tx - person-years lived above age x,2016,<1 year,Female,,,5571206
LIFE_0000000034,Tx - person-years lived above age x,2016,1-4 years,Female,,,5475938
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,5-9 years,Female,,,0.00334
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,10-14 years,Female,,,0.00171
LIFE_0000000031,lx - number of people left alive at age x,2016,10-14 years,Female,,,88428.21
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,15-19  years,Female,,,0.00414
LIFE_0000000031,lx - number of people left alive at age x,2016,15-19  years,Female,,,87675.61
LIFE_0000000031,lx - number of people left alive at age x,2016,20-24 years,Female,,,85876.62
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,20-24 years,Female,,,423850.1
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,25-29 years,Female,,,411482.8
LIFE_0000000035,ex - expectation of life at age x,2016,25-29 years,Female,,,40.2669
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,30-34 years,Female,,,397645.9
LIFE_0000000035,ex - expectation of life at age x,2016,30-34 years,Female,,,36.49846
LIFE_0000000035,ex - expectation of life at age x,2016,35-39 years,Female,,,32.75607
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,40-44 years,Female,,,0.04692
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,45-49 years,Female,,,0.04918
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,45-49 years,Female,,,3499.797
LIFE_0000000030,nqx - probability of dying between ages x and x+n,2016,50-54 years,Female,,,0.06075
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,50-54 years,Female,,,4110.169
LIFE_0000000032,ndx - number of people dying between ages x and x+n,2016,55-59 years,Female,,,5053.899
LIFE_0000000034,Tx - person-years lived above age x,2016,55-59 years,Female,,,1135337
LIFE_0000000034,Tx - person-years lived above age x,2016,60-64 years,Female,,,829516.8
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,65-69 years,Female,,,0.04629
LIFE_0000000034,Tx - person-years lived above age x,2016,65-69 years,Female,,,555657.8
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,70-74 years,Female,,,0.07791
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,2016,75-79 years,Female,,,0.12844
LIFE_0000000031,lx - number of people left alive at age x,2016,75-79 years,Female,,,26949.56
LIFE_0000000031,lx - number of people left alive at age x,2016,80-84 years,Female,,,13927.54
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,80-84 years,Female,,,44254.91
LIFE_0000000031,lx - number of people left alive at age x,2016,85+ years,Female,,,4691.833
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2016,85+ years,Female,,,14077.39
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2000,,Male,,,426.645
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2000,,Both sexes,,,407.4989
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2001,,Female,,,392.7369
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2003,,Male,,,432.4727
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2003,,Both sexes,,,415.0609
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2006,,Male,,,410.9658
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2006,,Both sexes,,,394.8633
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2008,,Female,,,370.7177
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2009,,Male,,,395.5879
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2009,,Both sexes,,,380.4262
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2011,,Female,,,362.4157
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2012,,Male,,,387.7122
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2014,,Female,,,339.4911
WHOSIS_000004,Adult mortality rate (probability of dying between 15 and 60 years per 1000 population),2015,,Male,,,375.7653
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2000,,Female,GHE060,Noncommunicable diseases,911.1039
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2015,,Both sexes,GHE060,Noncommunicable diseases,813.5071
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),2016,,Female,GHE060,Noncommunicable diseases,830.6224
MORT_100,Number of deaths,2000,1-59 months,,,,21710.7
MORT_300,Distribution of causes of death among children aged < 5 years (%),2000,1-59 months,,,,0.02786
MORT_200,Deaths per 1 000 live births,2000,0-27 days,,,,0.53959
MORT_100,Number of deaths,2000,1-59 months,,,,127264.6
MORT_200,Deaths per 1 000 live births,2000,0-27 days,,,,3.44535
MORT_100,Number of deaths,2000,1-59 months,,,,124.4378
MORT_200,Deaths per 1 000 live births,2000,0-27 days,,,,0
MORT_100,Number of deaths,2000,1-59 months,,,,155927.5
MORT_300,Distribution of causes of death among children aged < 5 years (%),2000,0-4 years,,,,0.15091
MORT_200,Deaths per 1 000 live births,2000,0-27 days,,,,0.69567
MORT_100,Number of deaths,2000,1-59 months,,,,21817.75
MORT_300,Distribution of causes of death among children aged < 5 years (%),2000,0-4 years,,,,0.02468
MORT_200,Deaths per 1 000 live births,2000,0-27 days,,,,0
MORT_300,Distribution of causes of death among children aged < 5 years (%),2000,0-4 years,,,,0.18266
MORT_200,Deaths per 1 000 live births,2000,0-27 days,,,,3.71064
MORT_100,Number of deaths,2000,0-4 years,,,,150594.7
MORT_300,Distribution of causes of death among children aged < 5 years (%),2000,0-4 years,,,,0.14575
MORT_200,Deaths per 1 000 live births,2000,0-27 days,,,,13.68351
LIFE_0000000031,lx - number of people left alive at age x,2011,45-49 years,Male,,,67867.11
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2011,45-49 years,Male,,,328215.6
LIFE_0000000031,lx - number of people left alive at age x,2011,50-54 years,Male,,,63281.76
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2011,50-54 years,Male,,,303634.3
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2011,55-59 years,Male,,,275133.1
LIFE_0000000035,ex - expectation of life at age x,2011,55-59 years,Male,,,16.68745
LIFE_0000000033,nLx - person-years lived between ages x and x+n,2011,60-64 years,Male,,,239013
